body,author,title,label,link,time,date,id,
"O presidente Jair Bolsonaro (PSL) gravou entrevista para o Domingo Espetacular, da Rede Record, logo após as manifestações em apoio ao governo federal que ocorreram no último domingo (26). Ele elogiou o ato, que classificou como pacífico e sintonizado com as pautas defendidas pelo Executivo. Bolsonaro defendeu harmonia entre os três poderes e comprometeu-se a conversar mais com o presidente da Câmara, Rodrigo Maia (DEM), e com o presidente do Supremo Tribunal Federal (STF), Dias Toffoli. A ",Maurício Moraes, Bolsonaro erra ao afirmar que Centrão surgiu com apoio a Alckmin em eleições,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/27/bolsonaro-centrao-record/,18h05,27.maio.2019,882,
"Circula nas redes sociais imagens de uma ponte tomada por manifestantes vestidos de verde e amarelo. A legenda indica que a foto seria da manifestação do último domingo (26) em Vitória, capital do Espírito Santo. Por m",Chico Marés, #Verificamos: É antiga foto de ponte tomada por manifestantes pró-Bolsonaro no ES,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/27/verificamos-ponte-bolsonaro-es/,17h56,27.maio.2019,883,
"Circula nas redes sociais foto de manifestantes vestindo camisas da Seleção Brasileira e segurando cartazes com dizeres em defesa da liberdade de Fabrício Queiroz, ex-assessor do senador Flávio Bolsonaro (PSL), e pelo fim do “ensino universitário” e da previdência pública. Por meio do ",Chico Marés, #Verificamos: Foto em que manifestantes pedem ‘Queiroz livre’ e ‘fim do ensino universitário’ é montagem,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/27/verificamos-cartaz-queiroz/,16h06,27.maio.2019,884,
Título de ,Maurício Moraes, #Verificamos: É falso que aluno disparou arma em escola no Amazonas,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/24/verificamos-aluno-arma-amazonas/,17h19,24.maio.2019,885,
"Circula pelas redes sociais uma imagem da ponte sobre o rio Tubarão, em Santa Catarina, praticamente alagada. Por m",Nathália Afonso, #Verificamos: É antiga foto de ponte em Santa Catarina quase coberta pela água após chuva,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/24/verificamos-tubarao-chuva/,19h30,24.maio.2019,886,
A política de segurança pública do governo Wilson Witzel levou o Rio de Janeiro a um novo recorde. O número de mortes por intervenção de agentes do estado nos quatro primeiros meses de 2019 ,Nathália Afonso," Com Witzel, agentes de segurança do RJ matam mais que no início das cinco gestões anteriores",,https://piaui.folha.uol.com.br/lupa/2019/05/24/witzel-mortes-acoes-policiais/,07h04,24.maio.2019,887,
"Circula pelas redes sociais texto que afirma que Santa Catarina é o estado com maior número de armas e também a menor taxa de homicídios no país. O texto usa os números na tentativa de provar que a violência diminui quando se arma a população, como defende o presidente Jair Bolsonaro (PSL). Por meio do ",Maurício Moraes, #Verificamos: É falso que Santa Catarina tenha mais armas e a menor taxa de homicídios do país,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/23/verificamos-armas-santa-catarina/,18h49,23.maio.2019,888,
"Circula pelas redes sociais uma imagem que mostra uma banana na qual teria sido injetado sangue com HIV, para que a fruta transmitisse o vírus da Aids. Por m",Nathália Afonso, #Verificamos: Banana avermelhada não transmite vírus da Aids,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/23/verificamos-banana-hiv-aids/,15h10,23.maio.2019,889,
"O deputado federal Samuel Moreira (PSDB-SP), relator da reforma da Previdência na Comissão Especial da Câmara, falou sobre o andamento do projeto em entrevista ao Canal Livre, da Band. O parlamentar defendeu a aprovação da proposta, que, segundo ele, poderá ajudar o Brasil a controlar melhor o gasto público. A ",Chico Marés, Deputado relator da reforma da previdência exagera economia prevista com a medida,EXAGERADO,https://piaui.folha.uol.com.br/lupa/2019/05/23/relator-previdencia-samuel-moreira/,07h12,23.maio.2019,890,
"Circula nas redes sociais uma imagem de homens e mulheres sem roupa, de costas. A legenda afirma que se trata de um protesto de professores e universitários de Minas Gerais contra o presidente Jair Bolsonaro (PSL). Por meio do ",Maurício Moraes, #Verificamos: Imagem de ‘protesto de universitários nus’ não é de Minas Gerais,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/22/verificamos-universitarios-nus-mg/,17h22,22.maio.2019,891,
"Circula nas redes sociais que o presidente da Venezuela, Nicolás Maduro, teria pedido ao exército brasileiro “para derrubar Bolsonaro”. Por m",Chico Marés, #Verificamos: É falso que Maduro tenha pedido apoio ao Exército brasileiro para ‘derrubar’ Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/22/verificamos-maduro-bolsonaro/,07h00,22.maio.2019,892,
Circula nas redes sociais foto de uma mulher segurando um cartaz com os dizeres “até quando mendigo vai ficar sem pagar IPTU?” Por m,Chico Marés, #Verificamos: É montagem foto de manifestante exigindo que mendigos paguem IPTU,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/21/verificamos-mendigos-iptu/,18h24,21.maio.2019,893,
"Circulam nas redes sociais imagens do presidente Jair Bolsonaro (PSL) e dos ministros Paulo Guedes, da Economia, e Carlos Alberto dos Santos Cruz, da Secretaria de Governo, assistindo a um vídeo sobre o ex-presidente Luiz Inácio Lula da Silva. Por m",Chico Marés, #Verificamos: É montagem foto de Bolsonaro assistindo a vídeo de Lula em museu,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/20/verificamos-bolsonaro-lula-museu/,19h17,20.maio.2019,894,
"Circula nas redes sociais que o filho de Anderson Pedro Gomes, motorista da vereadora Marielle Franco (PSOL), não teria direito à pensão do INSS usualmente paga a filhos de segurados após sua morte. A justificativa é que Anderson não trabalhava com carteira assinada. Por m",Chico Marés, #Verificamos: É falso que filho de motorista de Marielle não receberá pensão após a morte do pai,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/20/verificamos-pensao-motorista/,18h39,20.maio.2019,895,
"Circula pelas redes sociais uma charge que teria sido publicada na revista Time. A imagem mostra um soldado que, segundo a legenda, seria o presidente Jair Bolsonaro, protegendo os brasileiros contra adagas e bombas representando o socialismo. Por m",Nathália Afonso, #Verificamos: Charge que mostra Bolsonaro como protetor da nação não foi publicada na revista Time,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/20/verificamos-charge-bolsonaro-time/,16h58,20.maio.2019,896,
"Na quarta-feira (15), o ministro da Justiça e Segurança Pública, Sérgio Moro, concedeu uma entrevista à Central da GloboNews. Durante a conversa, o ex-juiz federal errou ao falar sobre o orçamento do Fundo Nacional de Segurança Pública. Além disso, o ministro falou ainda sobre o contingenciamento que sua pasta sofreu. A",Maurício Moraes," Na GloboNews, Moro erra orçamento do Fundo Nacional de Segurança Pública",FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/20/moro-entrevista-seguranca/,15h27,20.maio.2019,897,
"Circula pelas redes sociais uma imagem de uma faixa escrito “Fora Bolsonaro, liberdade para Lula” que teria sido tirada na última quarta-feira (15), durante as manifestações contra os cortes na educação. Por m",Nathália Afonso, #Verificamos: Foto de faixa contra Bolsonaro e a favor de Lula não foi tirada em manifestação no dia 15 de maio,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/17/verificamos-manifestacao-educacao/,20h05,17.maio.2019,898,
Circula nas redes sociais que o presidente Jair Bolsonaro (PSL) assinou um decreto proibindo o consumo de drogas nas universidades. ,Chico Marés, #Verificamos: É falso que Bolsonaro tenha publicado decreto ‘proibindo consumo de drogas em universidades’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/17/verificamos-decreto-drogas-universidades/,18h25,17.maio.2019,899,
"Enquanto protestos ocorriam em mais de 170 cidades brasileiras, o ministro da Educação, Abraham Weintraub, voltou a defender o contingenciamento de gastos do governo federal na pasta em audiência na Câmara na última quarta-feira (15). A ",Chico Marés," Na Câmara, ministro da Educação erra sobre pesquisa científica e vagas em creches",FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/17/camara-weintraub-educacao/,15h39,17.maio.2019,900,
"Apontadas como as áreas “produtivas” para a pesquisa pelo ministro da Educação, Abraham Weintraub, as ciências Exatas, Biológicas, Agrárias e da Saúde e as Engenharias já recebem cerca de dois terços de todas as bolsas de estudo fornecidas pelo governo federal. Ao todo, são 119,3 mil benefícios concedidos a essas áreas entre os 185,4 mil disponíveis pela ",Chico Marés," Principal alvo de Weintraub, ciências sociais e humanas recebem um quarto das bolsas de pesquisas do país",,https://piaui.folha.uol.com.br/lupa/2019/05/17/dados-universidades-pesquisa/,07h00,17.maio.2019,901,
"Circula pelas redes sociais uma foto que mostra uma ponte com uma abertura. Segundo a legenda, a foto seria de uma ponte no Espírito Santo, ligando Vila Velha e Vitória, que estaria prestes a cair. ",Nathália Afonso, #Verificamos: É falsa foto de ponte ‘prestes a cair’ por causa de rachadura,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/16/verificamos-ponte-rachadura-rio/,20h19,16.maio.2019,902,
"Na segunda-feira (13), o secretário da Educação do estado de São Paulo, Rossieli Soares da Silva, concedeu uma entrevista ao programa Roda Viva, da TV Cultura. Durante a conversa, falou sobre seus projetos para melhorar o desempenho da rede estadual e defendeu uma integração maior do trabalho com os municípios. Também elogiou a produção científica das universidades. A ",Maurício Moraes, Secretário de Educação de SP erra sobre a pasta e sobre universidades no estado,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/16/rossieli-educacao-sao-paulo/,12h00,16.maio.2019,903,
"Para cada cinco programas de pós-graduação existentes no Brasil, quatro estão em instituições públicas. São 3.703 cursos de mestrado e/ou doutorado entre instituições federais, estaduais ou municipais – o que equivale a 80% dos 4.581 programas de pós-graduação no país. Os dados são da ",Chico Marés, Instituições públicas oferecem 80% dos programas de pós-graduação do país,,https://piaui.folha.uol.com.br/lupa/2019/05/16/universidades-federais-pos-graduacao/,07h00,16.maio.2019,904,
"Circula pelas redes sociais uma imagem das personagens Branca de Neve e Anna, do filme “Frozen”, se beijando. A legenda informa que o desenho é de um filme que será lançado pela Disney. Por meio do ",Nathália Afonso, #Verificamos: Imagem que mostra personagens se beijando não é de novo filme da Disney,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/15/verificamos-disney-filme/,20h57,15.maio.2019,905,
"Os patinetes elétricos compartilhados chegaram ao Brasil em 2018 e, rapidamente, ",Maurício Moraes, Patinete elétrico está sujeito ao Código de Trânsito? Veja mitos e verdades,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/15/patinete-eletrico-mitos-verdades/,10h00,15.maio.2019,906,
Circula nas redes sociais que uma universidade federal não especificada criou um ateliê de “arte anal”. A publicação é acompanhada da imagem de uma pessoa nua expelindo tinta pelo ânus sobre uma tela. Por meio do ,Chico Marés, #Verificamos: É falso que alunos de universidade federal tenham criado ‘ateliê de arte anal’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-arte-anal/,16h05,13.maio.2019,907,
"Circula nas redes sociais que a Lei Maria da Penha seria revogada pela ministra da Mulher, da Família e dos Direitos Humanos, Damares Alves, por pressão da bancada evangélica. Por meio do ",Chico Marés, #Verificamos: É falso que ministra Damares Alves vai revogar a Lei Maria da Penha,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/14/verificamos-damares-lei-maria-da-penha/,19h49,14.maio.2019,908,
"Na mira da revisão de verbas imposta pelo governo federal na área da educação, os cursos de Filosofia e Sociologia de universidades federais têm, juntos, menos alunos matriculados do que pelo menos duas das formações defendidas pelo governo federal como as que trariam “retorno imediato ao contribuinte”. Segundo a ",Chico Marés, Matrículas em cursos com ‘retorno imediato’ superam as de Filosofia e Sociologia juntas em federais,,https://piaui.folha.uol.com.br/lupa/2019/05/15/universidades-federais-graduacao/,07h30,15.maio.2019,909,
"Na última sexta-feira (10), o governador Wilson Witzel concedeu uma entrevista à GloboNews. Questionado sobre as contas do Rio de Janeiro, ele errou ao falar sobre a dívida do Estado. A Lupa acompanhou também as falas de Witzel sobre segurança pública na Câmara dos Deputados e ao programa Jornal do Rio, da Band. Ao comentar sua intenção de construir um presídio vertical, o governador errou dados sobre o sistema carcerário fluminense. Veja:",Nathália Afonso," Índices de segurança, dívida e déficit prisional: erros de Wilson Witzel sobre o RJ",FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/14/seguranca-divida-witzel-rj/,15h00,14.maio.2019,910,
"Circula nas redes sociais uma foto da deputada Erika Kokay (PT-DF) com um cartaz perguntando “quem mandou matar Marielle” ilustrado com foto da atriz Nathalie Emmanuel, que interpreta a Missandei em Game of Thrones. Por meio do ",Chico Marés, #Verificamos: É falso que deputada tenha confundido atriz de Game of Thrones com Marielle,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/10/verificamos-marielle-got/,18h51,10.maio.2019,911,
"Circula nas redes sociais um vídeo que mostra um trilho de trem sendo construído por máquinas. Na legenda, é informado que essas máquinas foram um “golaço” do presidente Jair Bolsonaro (PSL). Por meio do ",Chico Marés, #Verificamos: É antigo vídeo de construção de ferrovia atribuída ao governo Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-ferrovia-bolsonaro/,21h37,13.maio.2019,912,
Circula pela internet uma foto que mostra uma mulher segurando uma bacia cheia de lixo. A legenda da imagem “informa” que os objetos são pinos usados para o armazenamento de crack e cocaína recolhidos na Universidade Federal do Espírito Santo (UFES). Por meio do ,Maurício Moraes, #Verificamos: Pinos de crack e cocaína em foto não foram recolhidos em universidade federal,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-crack-cocaina-ufes/,16h37,13.maio.2019,913,
"Na sexta-feira 3 de maio, dois fenômenos espantaram aqueles que acessam o ",Cristina Tardáguila, Fotos (velhas) de universitários nus inundam WhatsApp para ‘provar’ a ‘balbúrdia’ apontada por Weintraub,,https://piaui.folha.uol.com.br/lupa/2019/05/13/artigo-universidade-whatsapp/,15h10,13.maio.2019,914,
"Circula nas redes sociais um vídeo com uma reportagem que mostra a duplicação de um trecho da BR-163, rodovia federal usada para o escoamento da produção agrícola do Centro-Oeste. Uma legenda afirma que a obra está sendo feita pelo presidente Jair Bolsonaro (PSL) após 30 anos, “com cimento de primeira qualidade”. Por meio do ",Maurício Moraes, #Verificamos: É falso que asfaltamento de trecho da BR-163 foi feito por Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-trecho-br-163-bolsonaro/,14h51,13.maio.2019,915,
